chr	start	end	cM_start	cM_end	cM_Mb
Ha412HOChr09	126000001	127000001	34.3028952920187	34.7161678616142	0.413272569595449
Ha412HOChr09	127000001	128000001	34.7161678616142	35.1373240562172	0.421156194602979
Ha412HOChr09	128000001	129000001	35.1373240562172	35.5661176629132	0.428793606695997
Ha412HOChr09	129000001	130000001	35.5661176629132	36.0023005078833	0.436182844970155
Ha412HOChr09	130000001	131000001	36.0023005078833	36.445623208757	0.443322700873729
Ha412HOChr09	131000001	132000001	36.445623208757	36.8958368670913	0.45021365833427
Ha412HOChr09	132000001	133000001	36.8958368670913	37.3526957287051	0.456858861613803
Ha412HOChr09	133000001	134000001	37.3526957287051	37.8159548254829	0.463259096777776
Ha412HOChr09	134000001	135000001	37.8159548254829	38.2853719421785	0.469417116695652
Ha412HOChr09	135000001	136000001	38.2853719421785	38.7607158750234	0.475343932844822
Ha412HOChr09	136000001	137000001	38.7607158750234	39.2417615002408	0.481045625217412
Ha412HOChr09	137000001	138000001	39.2417615002408	39.7282970025454	0.486535502304619
Ha412HOChr09	138000001	139000001	39.7282970025454	40.2201184537083	0.49182145116287
Ha412HOChr09	139000001	140000001	40.2201184537083	40.7170401652352	0.496921711526959
Ha412HOChr09	140000001	141000001	40.7170401652352	41.2188847606689	0.501844595433695
Ha412HOChr09	141000001	142000001	41.2188847606689	41.7254898719643	0.506605111295357
Ha412HOChr09	142000001	143000001	41.7254898719643	42.2366998398835	0.511209967919235
Ha412HOChr09	143000001	144000001	42.2366998398835	42.7523708320057	0.515670992122168
Ha412HOChr09	144000001	145000001	42.7523708320057	43.2723664348379	0.519995602832211
Ha412HOChr09	145000001	146000001	43.2723664348379	43.7965680837826	0.524201648944725
Ha412HOChr09	146000001	147000001	43.7965680837826	44.3248681196011	0.528300035818496
Ha412HOChr09	147000001	148000001	44.3248681196011	44.8571846555946	0.532316535993445
Ha412HOChr09	148000001	149000001	44.8571846555946	45.3934490919538	0.53626443635919
Ha412HOChr09	149000001	150000001	45.3934490919538	45.9336202038885	0.540171111934768
Ha412HOChr09	150000001	151000001	45.9336202038885	46.4776693047635	0.544049100874993
Ha412HOChr09	151000001	152000001	46.4776693047635	47.0255904855437	0.547921180780165
Ha412HOChr09	152000001	153000001	47.0255904855437	47.5773880691773	0.551797583633622
Ha412HOChr09	153000001	154000001	47.5773880691773	48.1330845289457	0.555696459768399
Ha412HOChr09	154000001	155000001	48.1330845289457	48.6927105329436	0.559626003997899
Ha412HOChr09	155000001	156000001	48.6927105329436	49.2563113781863	0.563600845242739
Ha412HOChr09	156000001	157000001	49.2563113781863	49.8239389685989	0.567627590412535
Ha412HOChr09	157000001	158000001	49.8239389685989	50.3956570068239	0.571718038225036
Ha412HOChr09	158000001	159000001	50.3956570068239	50.9715344426591	0.575877435835224
Ha412HOChr09	159000001	160000001	50.9715344426591	51.5516494158044	0.580114973145307
Ha412HOChr09	160000001	161000001	51.5516494158044	52.1360839116152	0.584434495810775
Ha412HOChr09	161000001	162000001	52.1360839116152	52.7249261081666	0.588842196551433
Ha412HOChr09	162000001	163000001	52.7249261081666	53.3182663319588	0.59334022379219
Ha412HOChr09	163000001	164000001	53.3182663319588	53.9161973104715	0.597930978512686
Ha412HOChr09	164000001	165000001	53.9161973104715	54.5188116693687	0.602614358897206
Ha412HOChr09	165000001	166000001	54.5188116693687	55.1261992260719	0.607387556703138
Ha412HOChr09	166000001	167000001	55.1261992260719	55.7384468715826	0.612247645510756
Ha412HOChr09	167000001	168000001	55.7384468715826	56.3556325994667	0.617185727884113
Ha412HOChr09	168000001	169000001	56.3556325994667	56.977829525705	0.622196926238288
Ha412HOChr09	169000001	170000001	56.977829525705	57.6051001533744	0.627270627669347
Ha412HOChr09	170000001	171000001	57.6051001533744	58.2375018934684	0.632401740094025
Ha412HOChr09	171000001	172000001	58.2375018934684	58.8750824015518	0.63758050808341
Ha412HOChr09	172000001	173000001	58.8750824015518	59.5178840212112	0.642801619659402
Ha412HOChr09	173000001	174000001	59.5178840212112	60.1659376035501	0.648053582338889
Ha412HOChr09	174000001	175000001	60.1659376035501	60.8192668784325	0.653329274882395
Ha412HOChr09	175000001	176000001	60.8192668784325	61.4778785832474	0.658611704814895
Ha412HOChr09	176000001	177000001	61.4778785832474	62.1417705305857	0.663891947338271
Ha412HOChr09	177000001	178000001	62.1417705305857	62.810921826321	0.669151295735375
Ha412HOChr09	178000001	179000001	62.810921826321	63.4853023445134	0.674380518192315
Ha412HOChr09	179000001	180000001	63.4853023445134	64.1648637386847	0.679561394171309
Ha412HOChr09	180000001	181000001	64.1648637386847	64.8495471633172	0.684683424632539
Ha412HOChr09	181000001	182000001	64.8495471633172	65.5392699972715	0.689722833954306
Ha412HOChr09	182000001	183000001	65.5392699972715	66.2339360991748	0.69466610190328
Ha412HOChr09	183000001	184000001	66.2339360991748	66.9334190223422	0.699482923167409
Ha412HOChr09	184000001	185000001	66.9334190223422	67.6375761870676	0.70415716472543
Ha412HOChr09	185000001	186000001	67.6375761870676	68.3462307868719	0.708654599804248
Ha412HOChr09	186000001	187000001	68.3462307868719	69.059187821095	0.712957034223166
Ha412HOChr09	187000001	188000001	69.059187821095	69.7762137391276	0.717025918032533
Ha412HOChr09	188000001	189000001	69.7762137391276	70.4970558043666	0.72084206523904
Ha412HOChr09	189000001	190000001	70.4970558043666	71.2214230861858	0.724367281819227
Ha412HOChr09	190000001	191000001	71.2214230861858	71.9490064764811	0.727583390295294
Ha412HOChr09	191000001	192000001	71.9490064764811	72.6794623512601	0.730455874778983
Ha412HOChr09	192000001	193000001	72.6794623512601	73.412432150646	0.732969799385927
Ha412HOChr09	193000001	194000001	73.412432150646	74.1475320871126	0.735099936466554
Ha412HOChr09	194000001	195000001	74.1475320871126	74.8843738716438	0.736841784531222
Ha412HOChr09	195000001	196000001	74.8843738716438	75.6225764369145	0.738202565270726
Ha412HOChr09	196000001	197000001	75.6225764369145	76.3617724112342	0.739195974319671
Ha412HOChr09	197000001	198000001	76.3617724112342	77.1016419837587	0.739869572524441
Ha412HOChr09	198000001	199000001	77.1016419837587	77.8418989708309	0.7402569870722
Ha412HOChr09	199000001	200000001	77.8418989708309	78.5823441366952	0.740445165864315
Ha412HOChr09	200000001	200254352	78.5823441366952	78.770685846488	0.74047953337231
Ha412HOChr10	1	1000001	18.9816698003418	19.6450598926751	0.663390092333323
Ha412HOChr10	1000001	2000001	19.6450598926751	20.3083222853597	0.663262392684572
Ha412HOChr10	2000001	3000001	20.3083222853597	20.9712705552862	0.66294826992657
Ha412HOChr10	3000001	4000001	20.9712705552862	21.633594395098	0.662323839811791
Ha412HOChr10	4000001	5000001	21.633594395098	22.2949307175068	0.661336322408751
Ha412HOChr10	5000001	6000001	22.2949307175068	22.9548291997459	0.659898482239118
Ha412HOChr10	6000001	7000001	22.9548291997459	23.6128025676104	0.657973367864518
Ha412HOChr10	7000001	8000001	23.6128025676104	24.2683029766202	0.655500409009758
Ha412HOChr10	8000001	9000001	24.2683029766202	24.9207573933819	0.652454416761753
Ha412HOChr10	9000001	10000001	24.9207573933819	25.5695525991251	0.648795205743166
Ha412HOChr10	10000001	11000001	25.5695525991251	26.214061333653	0.644508734527903
Ha412HOChr10	11000001	12000001	26.214061333653	26.8536403564417	0.639579022788713
Ha412HOChr10	12000001	13000001	26.8536403564417	27.487644236371	0.634003879929345
Ha412HOChr10	13000001	14000001	27.487644236371	28.1154347602629	0.627790523891868
Ha412HOChr10	14000001	15000001	28.1154347602629	28.7363814501458	0.620946689882924
Ha412HOChr10	15000001	16000001	28.7363814501458	29.3498775509328	0.613496100786968
Ha412HOChr10	16000001	17000001	29.3498775509328	29.9553306393313	0.605453088398487
Ha412HOChr10	17000001	18000001	29.9553306393313	30.5521818963424	0.596851257011071
Ha412HOChr10	18000001	19000001	30.5521818963424	31.1398903965404	0.587708500197998
Ha412HOChr10	19000001	20000001	31.1398903965404	31.7179531844991	0.578062787958721
Ha412HOChr10	20000001	21000001	31.7179531844991	32.2858870097492	0.567933825250098
Ha412HOChr10	21000001	22000001	32.2858870097492	32.8432494716494	0.557362461900212
Ha412HOChr10	22000001	23000001	32.8432494716494	33.3896190151368	0.546369543487401
Ha412HOChr10	23000001	24000001	33.3896190151368	33.9246166176341	0.534997602497349
Ha412HOChr10	24000001	25000001	33.9246166176341	34.4478854971539	0.52326887951974
Ha412HOChr10	25000001	26000001	34.4478854971539	34.9591153015817	0.511229804427835
Ha412HOChr10	26000001	27000001	34.9591153015817	35.4580189736176	0.498903672035894
Ha412HOChr10	27000001	28000001	35.4580189736176	35.9443562053452	0.486337231727617
Ha412HOChr10	28000001	29000001	35.9443562053452	36.4179088964885	0.473552691143318
Ha412HOChr10	29000001	30000001	36.4179088964885	36.8785010279489	0.460592131460402
Ha412HOChr10	30000001	31000001	36.8785010279489	37.3259772757314	0.447476247782468
Ha412HOChr10	31000001	32000001	37.3259772757314	37.7602230150779	0.434245739346515
Ha412HOChr10	32000001	33000001	37.7602230150779	38.1811440375321	0.420921022454159
Ha412HOChr10	33000001	34000001	38.1811440375321	38.5886871006069	0.407543063074783
Ha412HOChr10	34000001	35000001	38.5886871006069	38.9828186580866	0.394131557479696
Ha412HOChr10	35000001	36000001	38.9828186580866	39.3635429828715	0.380724324784907
Ha412HOChr10	36000001	37000001	39.3635429828715	39.7308820610177	0.367339078146173
Ha412HOChr10	37000001	38000001	39.7308820610177	40.0848909120884	0.354008851070773
Ha412HOChr10	38000001	39000001	40.0848909120884	40.4256398831365	0.340748971048114
Ha412HOChr10	39000001	40000001	40.4256398831365	40.7532275976652	0.32758771452864
Ha412HOChr10	40000001	41000001	40.7532275976652	41.0677655955794	0.314537997914186
Ha412HOChr10	41000001	42000001	41.0677655955794	41.3693888059409	0.301623210361548
Ha412HOChr10	42000001	43000001	41.3693888059409	41.6582430305501	0.288854224609182
Ha412HOChr10	43000001	44000001	41.6582430305501	41.9344941730041	0.276251142454036
Ha412HOChr10	44000001	45000001	41.9344941730041	42.1983177448677	0.263823571863583
Ha412HOChr10	45000001	46000001	42.1983177448677	42.4499075877785	0.251589842910811
Ha412HOChr10	46000001	47000001	42.4499075877785	42.6894658939351	0.239558306156603
Ha412HOChr10	47000001	48000001	42.6894658939351	42.9172099277067	0.227744033771607
Ha412HOChr10	48000001	49000001	42.9172099277067	43.1333636557302	0.216153728023514
Ha412HOChr10	49000001	50000001	43.1333636557302	43.3381627815427	0.204799125812464
Ha412HOChr10	50000001	51000001	43.3381627815427	43.5318481399545	0.193685358411749
Ha412HOChr10	51000001	52000001	43.5318481399545	43.7146693539687	0.182821214014254
Ha412HOChr10	52000001	53000001	43.7146693539687	43.8868800384158	0.172210684447087
Ha412HOChr10	53000001	54000001	43.8868800384158	44.0487409872414	0.161860948825584
Ha412HOChr10	54000001	55000001	44.0487409872414	44.2005162221915	0.151775234950101
Ha412HOChr10	55000001	56000001	44.2005162221915	44.3424754970981	0.141959274906611
Ha412HOChr10	56000001	57000001	44.3424754970981	44.4748909080006	0.132415410902539
Ha412HOChr10	57000001	58000001	44.4748909080006	44.5980381876823	0.123147279681632
Ha412HOChr10	58000001	59000001	44.5980381876823	44.7121944357255	0.114156248043187
Ha412HOChr10	59000001	60000001	44.7121944357255	44.8176385821662	0.105444146440725
Ha412HOChr10	60000001	61000001	44.8176385821662	44.9146500822971	0.0970115001308969
Ha412HOChr10	61000001	62000001	44.9146500822971	45.0035086619838	0.0888585796866863
Ha412HOChr10	62000001	63000001	45.0035086619838	45.0844938529015	0.0809851909177155
Ha412HOChr10	63000001	64000001	45.0844938529015	45.1578841393911	0.0733902864896265
Ha412HOChr10	64000001	65000001	45.1578841393911	45.2239572084059	0.0660730690147702
Ha412HOChr10	65000001	66000001	45.2239572084059	45.282988604683	0.0590313962770779
Ha412HOChr10	66000001	67000001	45.282988604683	45.3352525801458	0.0522639754628216
Ha412HOChr10	67000001	68000001	45.3352525801458	45.3810203576789	0.0457677775331433
Ha412HOChr10	68000001	69000001	45.3810203576789	45.420561471998	0.0395411143190785
Ha412HOChr10	69000001	70000001	45.420561471998	45.4541417341815	0.0335802621835199
Ha412HOChr10	70000001	71000001	45.4541417341815	45.4820249640717	0.0278832298901719
Ha412HOChr10	71000001	72000001	45.4820249640717	45.5044707402026	0.022445776130894
Ha412HOChr10	72000001	73000001	45.5044707402026	45.5217364315037	0.0172656913011124
Ha412HOChr10	73000001	74000001	45.5217364315037	45.5340748097943	0.012338378290579
Ha412HOChr10	74000001	75000001	45.5340748097943	45.5417362961855	0.0076614863911928
Ha412HOChr10	75000001	76000001	45.5417362961855	45.5449665060664	0.00323020988091827
Ha412HOChr10	76000001	77000001	45.5449665060664	45.544008633036	0.000957873030365874
Ha412HOChr10	77000001	78000001	45.544008633036	45.5391009892552	0.00490764378083242
Ha412HOChr10	78000001	79000001	45.5391009892552	45.5304794569892	0.00862153226599105
Ha412HOChr10	79000001	80000001	45.5304794569892	45.5183750803595	0.0121043766297149
Ha412HOChr10	80000001	81000001	45.5183750803595	45.5030165216239	0.0153585587355494
Ha412HOChr10	81000001	82000001	45.5030165216239	45.4846277537299	0.0183887678940451
Ha412HOChr10	82000001	83000001	45.4846277537299	45.4634304652975	0.0211972884324112
Ha412HOChr10	83000001	84000001	45.4634304652975	45.4396418969483	0.0237885683492181
Ha412HOChr10	84000001	85000001	45.4396418969483	45.4134771455866	0.026164751361641
Ha412HOChr10	85000001	86000001	45.4134771455866	45.3851471812468	0.0283299643398038
Ha412HOChr10	86000001	87000001	45.3851471812468	45.3548610076932	0.030286173553641
Ha412HOChr10	87000001	88000001	45.3548610076932	45.3228238904804	0.0320371172127381
Ha412HOChr10	88000001	89000001	45.3228238904804	45.2892393371235	0.0335845533569383
Ha412HOChr10	89000001	90000001	45.2892393371235	45.2543075611871	0.0349317759363998
Ha412HOChr10	90000001	91000001	45.2543075611871	45.2182272513216	0.0360803098654969
Ha412HOChr10	91000001	92000001	45.2182272513216	45.1811942904698	0.0370329608517892
Ha412HOChr10	92000001	93000001	45.1811942904698	45.1434032889433	0.0377910015265215
Ha412HOChr10	93000001	94000001	45.1434032889433	45.1050465722363	0.0383567167070282
Ha412HOChr10	94000001	95000001	45.1050465722363	45.0663154590445	0.0387311131917443
Ha412HOChr10	95000001	96000001	45.0663154590445	45.0273995256873	0.0389159333571882
Ha412HOChr10	96000001	97000001	45.0273995256873	44.9884876155681	0.0389119101192321
Ha412HOChr10	97000001	98000001	44.9884876155681	44.9497673828029	0.0387202327652076
Ha412HOChr10	98000001	99000001	44.9497673828029	44.9114260251099	0.038341357692957
Ha412HOChr10	99000001	100000001	44.9114260251099	44.8736501039034	0.0377759212064959
Ha412HOChr10	100000001	101000001	44.8736501039034	44.8366259980018	0.0370241059016791
Ha412HOChr10	101000001	102000001	44.8366259980018	44.8005399921438	0.036086005857932
Ha412HOChr10	102000001	103000001	44.8005399921438	44.7655784542458	0.0349615378980204
Ha412HOChr10	103000001	104000001	44.7655784542458	44.731928179012	0.0336502752338106
Ha412HOChr10	104000001	105000001	44.731928179012	44.6997762967709	0.032151882241088
Ha412HOChr10	105000001	106000001	44.6997762967709	44.6693108535597	0.0304654432112486
Ha412HOChr10	106000001	107000001	44.6693108535597	44.6407204648566	0.0285903887030585
Ha412HOChr10	107000001	108000001	44.6407204648566	44.614195108196	0.0265253566605779
Ha412HOChr10	108000001	109000001	44.614195108196	44.5899255404079	0.0242695677880747
Ha412HOChr10	109000001	110000001	44.5899255404079	44.5681042734492	0.0218212669587174
Ha412HOChr10	110000001	111000001	44.5681042734492	44.548924779084	0.0191794943652113
Ha412HOChr10	111000001	112000001	44.548924779084	44.5325826131789	0.0163421659051366
Ha412HOChr10	112000001	113000001	44.5325826131789	44.5192744371298	0.0133081760491294
Ha412HOChr10	113000001	114000001	44.5192744371298	44.5091992503478	0.0100751867819326
Ha412HOChr10	114000001	115000001	44.5091992503478	44.5025572631784	0.00664198716943076
Ha412HOChr10	115000001	116000001	44.5025572631784	44.4995511916882	0.00300607149021204
Ha412HOChr10	116000001	117000001	44.4995511916882	44.500385022344	0.000833830655793122
Ha412HOChr10	117000001	118000001	44.500385022344	44.5052653174914	0.00488029514743715
Ha412HOChr10	118000001	119000001	44.5052653174914	44.5143999176792	0.00913460018777101
Ha412HOChr10	119000001	120000001	44.5143999176792	44.5279992003895	0.013599282710274
Ha412HOChr10	120000001	121000001	44.5279992003895	44.5462747716159	0.0182755712264893
Ha412HOChr10	121000001	122000001	44.5462747716159	44.5694406144656	0.0231658428496289
Ha412HOChr10	122000001	123000001	44.5694406144656	44.5977118274311	0.0282712129655351
Ha412HOChr10	123000001	124000001	44.5977118274311	44.6313055934357	0.0335937660046071
Ha412HOChr10	124000001	125000001	44.6313055934357	44.6704400281856	0.0391344347498688
Ha412HOChr10	125000001	126000001	44.6704400281856	44.7153348940885	0.0448948659028758
Ha412HOChr10	126000001	127000001	44.7153348940885	44.7662106281149	0.0508757340264481
Ha412HOChr10	127000001	128000001	44.7662106281149	44.8232887187851	0.0570780906702097
Ha412HOChr10	128000001	129000001	44.8232887187851	44.8867909891382	0.0635022703531192
Ha412HOChr10	129000001	130000001	44.8867909891382	44.9569395487396	0.0701485596013427
Ha412HOChr10	130000001	131000001	44.9569395487396	45.0339564134977	0.0770168647581286
Ha412HOChr10	131000001	132000001	45.0339564134977	45.118062938168	0.0841065246703394
Ha412HOChr10	132000001	133000001	45.118062938168	45.2094798613755	0.0914169232074329
Ha412HOChr10	133000001	134000001	45.2094798613755	45.3084261183758	0.0989462570003354
Ha412HOChr10	134000001	135000001	45.3084261183758	45.4151194047363	0.106693286360475
Ha412HOChr10	135000001	136000001	45.4151194047363	45.529774260639	0.114654855902735
Ha412HOChr10	136000001	137000001	45.529774260639	45.652603257543	0.122828996903998
Ha412HOChr10	137000001	138000001	45.652603257543	45.7838142473999	0.131210989856854
Ha412HOChr10	138000001	139000001	45.7838142473999	45.9236122659399	0.13979801854002
Ha412HOChr10	139000001	140000001	45.9236122659399	46.0721958035153	0.148583537575433
Ha412HOChr10	140000001	141000001	46.0721958035153	46.2297596027792	0.157563799263912
Ha412HOChr10	141000001	142000001	46.2297596027792	46.3964899609658	0.166730358186584
Ha412HOChr10	142000001	143000001	46.3964899609658	46.5725686745495	0.176078713583678
Ha412HOChr10	143000001	144000001	46.5725686745495	46.7581679823841	0.185599307834579
Ha412HOChr10	144000001	145000001	46.7581679823841	46.9534548973807	0.195286914996593
Ha412HOChr10	145000001	146000001	46.9534548973807	47.1585850863002	0.205130188919533
Ha412HOChr10	146000001	147000001	47.1585850863002	47.3737078518935	0.215122765593328
Ha412HOChr10	147000001	148000001	47.3737078518935	47.5989583870215	0.225250535128012
Ha412HOChr10	148000001	149000001	47.5989583870215	47.8344640311483	0.235505644126746
Ha412HOChr10	149000001	150000001	47.8344640311483	48.0803348200406	0.245870788892269
Ha412HOChr10	150000001	151000001	48.0803348200406	48.336671644831	0.256336824790431
Ha412HOChr10	151000001	152000001	48.336671644831	48.603556121813	0.266884476981957
Ha412HOChr10	152000001	153000001	48.603556121813	48.8810607189431	0.277504597130132
Ha412HOChr10	153000001	154000001	48.8810607189431	49.1692405856708	0.288179866727766
Ha412HOChr10	154000001	155000001	49.1692405856708	49.468142569881	0.29890198421019
Ha412HOChr10	155000001	156000001	49.468142569881	49.7777976317073	0.309655061826291
Ha412HOChr10	156000001	157000001	49.7777976317073	50.0982279281997	0.320430296492404
Ha412HOChr10	157000001	158000001	50.0982279281997	50.4294362918249	0.331208363625208
Ha412HOChr10	158000001	159000001	50.4294362918249	50.7714147175222	0.341978425697221
Ha412HOChr10	159000001	160000001	50.7714147175222	51.124131174704	0.352716457181856
Ha412HOChr10	160000001	161000001	51.124131174704	51.4875403994301	0.363409224726091
Ha412HOChr10	161000001	162000001	51.4875403994301	51.8615682198744	0.374027820444262
Ha412HOChr10	162000001	163000001	51.8615682198744	52.2461247065176	0.384556486643277
Ha412HOChr10	163000001	164000001	52.2461247065176	52.6410858069538	0.394961100436149
Ha412HOChr10	164000001	165000001	52.6410858069538	53.0463098705489	0.405224063595078
Ha412HOChr10	165000001	166000001	53.0463098705489	53.4616189766448	0.415309106095961
Ha412HOChr10	166000001	167000001	53.4616189766448	53.8868171124085	0.425198135763651
Ha412HOChr10	167000001	168000001	53.8868171124085	54.3216721663297	0.434855053921225
Ha412HOChr10	168000001	169000001	54.3216721663297	54.7659337752465	0.444261608916833
Ha412HOChr10	169000001	170000001	54.7659337752465	55.2193146680658	0.453380892819304
Ha412HOChr10	170000001	171000001	55.2193146680658	55.6815091611798	0.462194493113962
Ha412HOChr10	171000001	172000001	55.6815091611798	56.1521748288526	0.470665667672748
Ha412HOChr10	172000001	173000001	56.1521748288526	56.6309520247805	0.478777195927947
Ha412HOChr10	173000001	174000001	56.6309520247805	57.1174489625172	0.486496937736675
Ha412HOChr10	174000001	175000001	57.1174489625172	57.6112583621815	0.49380939966435
Ha412HOChr10	175000001	176000001	57.6112583621815	58.1119431102971	0.500684748115589
Ha412HOChr10	176000001	177000001	58.1119431102971	58.6190520384004	0.507108928103278
Ha412HOChr10	177000001	178000001	58.6190520384004	59.1321075916749	0.513055553274484
Ha412HOChr10	178000001	179000001	59.1321075916749	59.6506219065461	0.51851431487119
Ha412HOChr10	179000001	180000001	59.6506219065461	60.1740922707603	0.523470364214184
Ha412HOChr10	180000001	181000001	60.1740922707603	60.7020118730939	0.527919602333597
Ha412HOChr10	181000001	182000001	60.7020118730939	61.2338723551223	0.531860482028492
Ha412HOChr10	182000001	183000001	61.2338723551223	61.7691665032804	0.535294148158009
Ha412HOChr10	183000001	184000001	61.7691665032804	62.3073932306395	0.538226727359152
Ha412HOChr10	184000001	185000001	62.3073932306395	62.848057748093	0.540664517453493
Ha412HOChr10	185000001	186000001	62.848057748093	63.3906843311832	0.542626583090232
Ha412HOChr10	186000001	187000001	63.3906843311832	63.9348094256434	0.544125094460128
Ha412HOChr10	187000001	188000001	63.9348094256434	64.47999909332	0.545189667676603
Ha412HOChr10	188000001	189000001	64.47999909332	65.0258570933301	0.545858000010099
Ha412HOChr10	189000001	190000001	65.0258570933301	65.5721083577586	0.546251264428548
Ha412HOChr10	190000001	190919061	65.5721083577586	66.0742828167079	0.546400081549951
Ha412HOChr11	1	1000001	20.4309947731098	21.0714280531253	0.640433280015543
Ha412HOChr11	1000001	2000001	21.0714280531253	21.7117263819647	0.640298328839354
Ha412HOChr11	2000001	3000001	21.7117263819647	22.3516941175804	0.639967735615762
Ha412HOChr11	3000001	4000001	22.3516941175804	22.99100881459	0.639314697009628
Ha412HOChr11	4000001	5000001	22.99100881459	23.6292906093231	0.638281794733082
Ha412HOChr11	5000001	6000001	23.6292906093231	24.266056768293	0.636766158969849
Ha412HOChr11	6000001	7000001	24.266056768293	24.900785671799	0.634728903506058
Ha412HOChr11	7000001	8000001	24.900785671799	25.5329030251015	0.632117353302505
Ha412HOChr11	8000001	9000001	25.5329030251015	26.1618155101072	0.628912485005671
Ha412HOChr11	9000001	10000001	26.1618155101072	26.7869063903478	0.625090880240588
Ha412HOChr11	10000001	11000001	26.7869063903478	27.4075537733131	0.620647382965348
Ha412HOChr11	11000001	12000001	27.4075537733131	28.0231385607005	0.615584787387363
Ha412HOChr11	12000001	13000001	28.0231385607005	28.6330501871517	0.609911626451222
Ha412HOChr11	13000001	14000001	28.6330501871517	29.2367094248796	0.603659237727875
Ha412HOChr11	14000001	15000001	29.2367094248796	29.8335542560243	0.596844831144743
Ha412HOChr11	15000001	16000001	29.8335542560243	30.4230601648648	0.589505908840497
Ha412HOChr11	16000001	17000001	30.4230601648648	31.0047239425315	0.581663777666634
Ha412HOChr11	17000001	18000001	31.0047239425315	31.5780901054219	0.573366162890409
Ha412HOChr11	18000001	19000001	31.5780901054219	32.1427262278001	0.564636122378165
Ha412HOChr11	19000001	20000001	32.1427262278001	32.6982443901278	0.555518162327708
Ha412HOChr11	20000001	21000001	32.6982443901278	33.2442803597559	0.546035969628136
Ha412HOChr11	21000001	22000001	33.2442803597559	33.7805201453939	0.536239785638038
Ha412HOChr11	22000001	23000001	33.7805201453939	34.3066735299588	0.526153384564836
Ha412HOChr11	23000001	24000001	34.3066735299588	34.8224951518385	0.515821621879702
Ha412HOChr11	24000001	25000001	34.8224951518385	35.3277606412042	0.505265489365733
Ha412HOChr11	25000001	26000001	35.3277606412042	35.8222847398884	0.494524098684145
Ha412HOChr11	26000001	27000001	35.8222847398884	36.3059011176251	0.483616377736759
Ha412HOChr11	27000001	28000001	36.3059011176251	36.7784800440949	0.472578926469751
Ha412HOChr11	28000001	29000001	36.7784800440949	37.2399092918068	0.461429247711926
Ha412HOChr11	29000001	30000001	37.2399092918068	37.6901100446392	0.450200752832437
Ha412HOChr11	30000001	31000001	37.6901100446392	38.1290188145826	0.438908769943367
Ha412HOChr11	31000001	32000001	38.1290188145826	38.5566000147065	0.427581200123932
Ha412HOChr11	32000001	33000001	38.5566000147065	38.972830509822	0.416230495115514
Ha412HOChr11	33000001	34000001	38.972830509822	39.3777090706264	0.404878560804335
Ha412HOChr11	34000001	35000001	39.3777090706264	39.7712440023817	0.393534931755291
Ha412HOChr11	35000001	36000001	39.7712440023817	40.1534598427234	0.382215840341757
Ha412HOChr11	36000001	37000001	40.1534598427234	40.5243879036092	0.370928060885731
Ha412HOChr11	37000001	38000001	40.5243879036092	40.8840703619111	0.359682458301947
Ha412HOChr11	38000001	39000001	40.8840703619111	41.2325534990112	0.348483137100082
Ha412HOChr11	39000001	40000001	41.2325534990112	41.5698891494149	0.337335650403695
Ha412HOChr11	40000001	41000001	41.5698891494149	41.8961310971651	0.326241947750226
Ha412HOChr11	41000001	42000001	41.8961310971651	42.2113353713306	0.315204274165524
Ha412HOChr11	42000001	43000001	42.2113353713306	42.5155615569453	0.304226185614652
Ha412HOChr11	43000001	44000001	42.5155615569453	42.8088812178772	0.293319660931921
Ha412HOChr11	44000001	45000001	42.8088812178772	43.0913734084602	0.282492190583042
Ha412HOChr11	45000001	46000001	43.0913734084602	43.3631351660568	0.271761757596515
Ha412HOChr11	46000001	47000001	43.3631351660568	43.6242715875576	0.261136421500829
Ha412HOChr11	47000001	48000001	43.6242715875576	43.874902024939	0.25063043738141
Ha412HOChr11	48000001	49000001	43.874902024939	44.115152026768	0.240250001828962
Ha412HOChr11	49000001	50000001	44.115152026768	44.3451576728888	0.23000564612088
Ha412HOChr11	50000001	51000001	44.3451576728888	44.565059731428	0.219902058539169
Ha412HOChr11	51000001	52000001	44.565059731428	44.7750071923627	0.209947460934679
Ha412HOChr11	52000001	53000001	44.7750071923627	44.9751539140821	0.200146721719413
Ha412HOChr11	53000001	54000001	44.9751539140821	45.1656650067726	0.190511092690514
Ha412HOChr11	54000001	55000001	45.1656650067726	45.3467109217839	0.181045915011282
Ha412HOChr11	55000001	56000001	45.3467109217839	45.5184722233218	0.171761301537856
Ha412HOChr11	56000001	57000001	45.5184722233218	45.6811338877996	0.162661664477859
Ha412HOChr11	57000001	58000001	45.6811338877996	45.8348884276051	0.153754539805497
Ha412HOChr11	58000001	59000001	45.8348884276051	45.9799315870103	0.145043159405191
Ha412HOChr11	59000001	60000001	45.9799315870103	46.1164645018506	0.136532914840281
Ha412HOChr11	60000001	61000001	46.1164645018506	46.2446907321275	0.128226230276965
Ha412HOChr11	61000001	62000001	46.2446907321275	46.3648181429444	0.120127410816885
Ha412HOChr11	62000001	63000001	46.3648181429444	46.4770566487307	0.112238505786294
Ha412HOChr11	63000001	64000001	46.4770566487307	46.5816200561198	0.104563407389044
Ha412HOChr11	64000001	65000001	46.5816200561198	46.6787239975652	0.0971039414453827
Ha412HOChr11	65000001	66000001	46.6787239975652	46.768587516598	0.089863519032896
